"x"	"y"	"wt_elev"	"Y"	"X"	"xslope"	"yslope"	"elev"	"smag"	"dtw"
90	9	2061.00016144374	765	8055	-0.366666666666667	-0.000366666666666667	2061	0.366666849999954	-0.00016144374239957
91	9	2028.00029579721	765	8145	-0.366666666666667	0	2028	0.366666666666667	-0.000295797210128512
1	10	1336.00037483507	855	45	0.244444444444444	0	1336	0.244444444444444	-0.000374835066395462
2	10	1358.00027692411	855	135	0.244444444444444	0	1358	0.244444444444444	-0.000276924105946819
3	10	1406.79739356485	855	225	0.5	0	1413	0.5	6.20260643514848
4	10	1526.73075784892	855	315	0.5	-5e-04	1567	0.500000249999938	40.2692421510847
5	10	1550.67933801267	855	405	5e-04	-0.5	1611	0.500000249999938	60.320661987334
6	10	1605.58509052351	855	495	0.5	5e-04	1666	0.500000249999938	60.4149094764907
7	10	1615.55250620718	855	585	0.000455555555555556	0.455555555555556	1696	0.455555783333277	80.4474937928244
8	10	1580.84112978465	855	675	0	0.4	1681	0.4	100.158870215354
9	10	1612.58201583212	855	765	0.000422222222222222	0.422222222222222	1693	0.42222243333328	80.4179841678788
10	10	1615.65109451598	855	855	0.0333333333333333	0	1696	0.0333333333333333	80.3489054840202
11	10	1662.73229447144	855	945	0.5	5e-04	1763	0.500000249999938	100.267705528555
12	10	1707.57915183385	855	1035	5e-04	0.5	1808	0.500000249999938	100.420848166147
13	10	1728.60302954842	855	1125	5e-04	0.5	1829	0.500000249999938	100.396970451583
14	10	1716.60218202535	855	1215	0	0.5	1817	0.5	100.397817974647
15	10	1716.63556058265	855	1305	-0.000411111111111111	0.411111111111111	1817	0.411111316666615	100.364439417353
16	10	1697.838748076	855	1395	0	0.2	1798	0.2	100.161251923999
17	10	1733.57530648075	855	1485	0.177777777777778	0	1814	0.177777777777778	80.4246935192477
18	10	1774.61798820342	855	1575	5e-04	0.5	1855	0.500000249999938	80.3820117965838
19	10	1794.76408389338	855	1665	0.000411111111111111	0.411111111111111	1875	0.411111316666615	80.2359161066211
20	10	1824.56205015597	855	1755	-5e-04	0.5	1885	0.500000249999938	60.4379498440326
21	10	1814.6691690962	855	1845	0	0.222222222222222	1875	0.222222222222222	60.3308309038025
22	10	1834.57452729939	855	1935	0	0.255555555555556	1875	0.255555555555556	40.42547270061
23	10	1838.67330792906	855	2025	0.000144444444444444	0.144444444444444	1879	0.144444516666648	40.3266920709398
24	10	1871.63957957595	855	2115	0.366666666666667	0.000366666666666667	1912	0.366666849999954	40.3604204240473
25	10	1872.82780625481	855	2205	0.000288777777777778	0.288777777777778	1933	0.288777922166631	60.1721937451898
26	10	1906.77116551902	855	2295	5e-04	0.5	1967	0.500000249999938	60.2288344809781
27	10	1899.81318498383	855	2385	0	0.111111111111111	1960	0.111111111111111	60.1868150161663
28	10	1919.59488374224	855	2475	0	0.133333333333333	1960	0.133333333333333	40.4051162577575
29	10	1925.6376276487	855	2565	0.0666666666666667	0	1966	0.0666666666666667	40.3623723512974
30	10	1944.57709389282	855	2655	0.211111111111111	0	1985	0.211111111111111	40.4229061071815
31	10	1960.61154780805	855	2745	0.4	4e-04	2021	0.40000019999995	60.3884521919495
32	10	1973.76082955852	855	2835	0.366666666666667	0.000366666666666667	2054	0.366666849999954	80.2391704414781
33	10	2014.56274212323	855	2925	5e-04	0.5	2095	0.500000249999938	80.4372578767743
34	10	2031.80884387956	855	3015	5e-04	0.5	2132	0.500000249999938	100.191156120442
35	10	2011.77335202257	855	3105	0	0.0333333333333333	2112	0.0333333333333333	100.226647977428
36	10	2022.72507466456	855	3195	0.122222222222222	0	2123	0.122222222222222	100.274925335444
37	10	2013.82414555149	855	3285	0.455555555555556	0.000455555555555556	2164	0.455555783333277	150.175854448506
38	10	2037.63247820568	855	3375	0.000322222222222222	0.322222222222222	2188	0.322222383333293	150.36752179432
39	10	2021.73617215296	855	3465	0	-0.411111111111111	2172	0.411111111111111	150.263827847045
40	10	2113.5691492333	855	3555	-0.5	-5e-04	2214	0.500000249999938	100.4308507667
41	10	2045.8427570278	855	3645	0	-0.5	2146	0.5	100.157242972201
42	10	2103.66779667772	855	3735	-5e-04	-0.5	2184	0.500000249999938	80.3322033222839
43	10	2067.58675530928	855	3825	-5e-04	-0.5	2128	0.500000249999938	60.4132446907197
44	10	2059.65693679919	855	3915	-5e-04	-0.5	2120	0.500000249999938	60.3430632008076
45	10	2045.83498624803	855	4005	0	-0.5	2106	0.5	60.1650137519723
46	10	2068.60977453883	855	4095	-0.222222222222222	-0.000222222222222222	2109	0.222222333333305	40.3902254611694
47	10	2048.82520401646	855	4185	0	-0.177777777777778	2089	0.177777777777778	40.1747959835398
48	10	2100.59962592255	855	4275	5e-04	-0.5	2121	0.500000249999938	20.4003740774533
49	10	2078.80234930808	855	4365	-0.00043322222222222	-0.43322222222222	2099	0.433222438833277	20.1976506919223
50	10	2084.69674246838	855	4455	0	-0.244444444444444	2095	0.244444444444444	10.3032575316233
51	10	2093.60726143367	855	4545	0.1	-1e-04	2104	0.100000049999988	10.3927385663333
52	10	2109.93369659403	855	4635	0.000377777777777778	-0.377777777777778	2130	0.37777796666662	20.0663034059662
53	10	2110.65826179442	855	4725	-0.110888888888884	0	2119	0.110888888888884	8.34173820557953
54	10	2096.00022957677	855	4815	0	-0.0887560664112388	2096	0.0887560664112388	-0.000229576769015694
55	10	2114.00022007487	855	4905	0.0887560664112388	0	2114	0.0887560664112388	-0.000220074868593656
56	10	2097.00020954232	855	4995	0.0887560664112388	0	2097	0.0887560664112388	-0.000209542315133149
57	10	2112.00021855402	855	5085	0.0887560664112388	0	2112	0.0887560664112388	-0.000218554017465067
58	10	2125.00021081316	855	5175	0.0887560664112388	0	2125	0.0887560664112388	-0.000210813160265388
59	10	2138.00021398713	855	5265	0.0887560664112388	0	2138	0.0887560664112388	-0.000213987127608561
60	10	2155.0000322489	855	5355	0.188888888888889	0.000188888888888889	2155	0.18888898333331	-3.22488986057579e-05
61	10	2158.00017094613	855	5445	1e-04	0.1	2158	0.100000049999988	-0.000170946134858241
62	10	2158.00147089517	855	5535	0.000111111111113536	0	2158	0.000111111111113536	-0.00147089516894994
63	10	2188.00006814723	855	5625	0.33322222222222	0	2188	0.33322222222222	-6.81472297401342e-05
64	10	2228.65870944089	855	5715	0.5	5e-04	2239	0.500000249999938	10.3412905591117
65	10	2204.77262706124	855	5805	0	0.177666666666664	2225	0.177666666666664	20.2273729387621
66	10	2216.66173289591	855	5895	0	0.0887560664112388	2227	0.0887560664112388	10.3382671040863
67	10	2200.78743209532	855	5985	0.0887560664112388	0	2221	0.0887560664112388	20.2125679046771
68	10	2200.84200407974	855	6075	0.0887560664112388	0	2221	0.0887560664112388	20.1579959202572
69	10	2233.71028730609	855	6165	0.0887560664112388	0	2254	0.0887560664112388	20.2897126939106
70	10	2224.59639830129	855	6255	0.0887560664112388	0	2245	0.0887560664112388	20.4036016987129
71	10	2247.61098534514	855	6345	0.377666666666664	0	2288	0.377666666666664	40.3890146548606
72	10	2260.57333743378	855	6435	0.366666666666667	0.000366666666666667	2321	0.366666849999954	60.4266625662185
73	10	2281.60485081064	855	6525	5e-04	0.5	2362	0.500000249999938	80.3951491893649
74	10	2284.56582481169	855	6615	0.000277777777777778	0.277777777777778	2365	0.277777916666632	80.4341751883121
75	10	2264.78464175145	855	6705	0.000111111111113536	1.11111111113536e-07	2365	0.000111111166669078	100.215358248548
76	10	2279.63677939821	855	6795	0.166555555555553	0	2380	0.166555555555553	100.363220601788
77	10	2292.60871163043	855	6885	-0.000233333333333333	0.233333333333333	2393	0.23333344999997	100.391288369573
78	10	2271.65020552826	855	6975	0	0.000111111111113536	2372	0.000111111111113536	100.349794471737
79	10	2265.73004690849	855	7065	0.488666666666662	-0.000488666666666662	2416	0.488666910999934	150.269953091514
80	10	2264.57050647396	855	7155	-0.000344444444444444	0.344444444444444	2415	0.344444616666623	150.429493526043
81	10	2245.69218542387	855	7245	-0.211111111111111	0.000211111111111111	2396	0.21111121666664	150.307814576132
82	10	2276.54373788225	855	7335	-0.000466666666666667	0.466666666666667	2377	0.466666899999942	100.456262117753
83	10	2261.64622170252	855	7425	-0.5	-5e-04	2362	0.500000249999938	100.353778297476
84	10	2205.70307497027	855	7515	-0.5	-0.000111111111113536	2286	0.500000012345679	80.2969250297278
85	10	2177.89945566671	855	7605	-0.5	0	2238	0.5	60.1005443332865
86	10	2146.60047758825	855	7695	-0.322222222222222	0	2167	0.322222222222222	20.399522411753
87	10	2117.85433618095	855	7785	-0.266666666666667	0	2138	0.266666666666667	20.1456638190539
88	10	2107.92037374908	855	7875	-0.288888888888889	-0.000288888888888889	2114	0.288889033333297	6.07962625092114
89	10	2088.00007261756	855	7965	-0.388888888888889	-0.000388888888888889	2088	0.388889083333285	-7.26175617273839e-05
90	10	2053.00017953595	855	8055	-0.322222222222222	-0.000322222222222222	2053	0.322222383333293	-0.000179535947609111
91	10	2024.00031449935	855	8145	-0.322222222222222	0	2024	0.322222222222222	-0.000314499346131925
1	11	1373.0001926223	945	45	0.177777777777778	0	1373	0.177777777777778	-0.000192622300346557
2	11	1389.00017611867	945	135	0.000344444444444444	0.344444444444444	1389	0.344444616666623	-0.000176118672698067
3	11	1465.00002008618	945	225	0.5	5e-04	1465	0.500000249999938	-2.00861823032028e-05
4	11	1540.59095936993	945	315	0.5	-5e-04	1561	0.500000249999938	20.4090406300693
5	11	1520.66783112187	945	405	0	-0.5	1561	0.5	40.3321688781302
6	11	1598.66115291128	945	495	0.5	-5e-04	1659	0.500000249999938	60.3388470887239
7	11	1571.79685840899	945	585	0.144444444444444	0	1672	0.144444444444444	100.203141591008
8	11	1621.52241912547	945	675	0.5	5e-04	1722	0.500000249999938	100.477580874534
9	11	1596.95639114642	945	765	5e-04	0.5	1747	0.500000249999938	150.043608853583
10	11	1670.5542957901	945	855	5e-04	0.5	1771	0.500000249999938	100.445704209904
11	11	1727.5595708919	945	945	5e-04	0.5	1828	0.500000249999938	100.440429108101
12	11	1677.64769227475	945	1035	0	0.222222222222222	1828	0.222222222222222	150.352307725246
13	11	1678.74711855777	945	1125	0.0111111111111111	0	1829	0.0111111111111111	150.252881442226
14	11	1701.74400101004	945	1215	0.000388888888888889	0.388888888888889	1852	0.388889083333285	150.255998989959
15	11	1687.97789924906	945	1305	0	0.233333333333333	1838	0.233333333333333	150.022100750936
16	11	1782.56182275691	945	1395	5e-04	0.5	1883	0.500000249999938	100.43817724309
17	11	1786.61426207642	945	1485	5e-04	0.5	1887	0.500000249999938	100.385737923579
18	11	1786.53401824486	945	1575	-0.000355555555555556	0.355555555555556	1887	0.355555733333289	100.465981755142
19	11	1784.67577697848	945	1665	0	0.111111111111111	1885	0.111111111111111	100.324223021525
20	11	1799.89537944399	945	1755	0.000166666666666667	0.166666666666667	1900	0.166666749999979	100.104620556011
21	11	1832.62571675459	945	1845	0.000422222222222222	0.422222222222222	1913	0.42222243333328	80.3742832454141
22	11	1848.8252491438	945	1935	5e-04	0.5	1929	0.500000249999938	80.1747508562021
23	11	1853.62138354185	945	2025	0	0.388888888888889	1914	0.388888888888889	60.3786164581493
24	11	1885.64891540819	945	2115	0.000377777777777778	0.377777777777778	1946	0.37777796666662	60.3510845918063
25	11	1882.67764550843	945	2205	0	0.111111111111111	1943	0.111111111111111	60.3223544915663
26	11	1922.55463286458	945	2295	0.444444444444444	0.000444444444444444	1983	0.444444666666611	60.4453671354167
27	11	1908.56681293851	945	2385	0	0.1	1969	0.1	60.4331870614901
28	11	1922.66401538654	945	2475	0.000255555555555556	0.255555555555556	1983	0.255555683333302	60.3359846134595
29	11	1938.75934090611	945	2565	0.000366666666666667	0.366666666666667	1999	0.366666849999954	60.2406590938895
30	11	1946.82597949715	945	2655	0.000244444444444444	0.244444444444444	2007	0.244444566666636	60.1740205028491
31	11	1984.60556886591	945	2745	0.422222222222222	0.000422222222222222	2045	0.42222243333328	60.3944311340856
32	11	1973.61899784788	945	2835	0.1	0	2054	0.1	80.3810021521244
33	11	1995.64917905163	945	2925	0.466666666666667	0.000466666666666667	2096	0.466666899999942	100.350820948374
34	11	2031.53008231385	945	3015	0.4	0	2132	0.4	100.469917686149
35	11	2010.90747146532	945	3105	5e-04	0.5	2161	0.500000249999938	150.092528534678
36	11	2089.54545850365	945	3195	5e-04	0.5	2190	0.500000249999938	100.454541496354
37	11	2087.54186042354	945	3285	0	-0.411111111111111	2188	0.411111111111111	100.45813957646
38	11	2088.5410428698	945	3375	-5e-04	-0.5	2189	0.500000249999938	100.458957130205
39	11	2034.83648711906	945	3465	0	-0.5	2135	0.5	100.163512880942
40	11	2078.7115263725	945	3555	-5e-04	-0.5	2159	0.500000249999938	80.2884736274964
41	11	2031.6044864308	945	3645	0	-0.5	2092	0.5	60.3955135692017
42	11	2037.80761198654	945	3735	-0.422222222222222	-0.000422222222222222	2098	0.42222243333328	60.1923880134595
43	11	2019.73130215008	945	3825	0	-0.322222222222222	2060	0.322222222222222	40.2686978499191
44	11	2020.80445650018	945	3915	0.000222222222222222	-0.222222222222222	2061	0.222222333333305	40.1955434998249
45	11	2040.6012374138	945	4005	0	-0.0111111111111111	2061	0.0111111111111111	20.3987625862046
46	11	2082.66084038938	945	4095	5e-04	-0.5	2103	0.500000249999938	20.3391596106171
47	11	2062.67978750679	945	4185	-0.000455555555555556	-0.455555555555556	2073	0.455555783333277	10.3202124932104
48	11	2062.61562754956	945	4275	-0.000277777777777778	-0.277777777777778	2065	0.277777916666632	2.38437245043815
49	11	2060.00060024389	945	4365	0	-0.000111111111113536	2060	0.000111111111113536	-0.000600243893586594
50	11	2072.85765096211	945	4455	0.144333333333331	-0.000144333333333331	2073	0.14433340549998	0.142349037887016
51	11	2091.71921117908	945	4545	0.000277666666666664	-0.277666666666664	2096	0.277666805499963	4.28078882092041
52	11	2096.00000187961	945	4635	0	-0.255555555555556	2096	0.255555555555556	-1.87961040865048e-06
53	11	2117.93670738417	945	4725	0.000366666666666667	-0.366666666666667	2119	0.366666849999954	1.06329261582596
54	11	2084.0002526658	945	4815	0	-0.0887560664112388	2084	0.0887560664112388	-0.000252665796324436
55	11	2109.00029075589	945	4905	0.000111111111113536	-1.11111111113536e-07	2109	0.000111111166669078	-0.000290755893729511
56	11	2120.84865662968	945	4995	0.199777777777773	0.000199777777777773	2127	0.199777877666637	6.1513433703235
57	11	2123.84926950793	945	5085	0.000221999999999995	0.221999999999995	2134	0.222000110999967	10.150730492071
58	11	2131.69674559126	945	5175	0	0.1	2134	0.1	2.30325440873821
59	11	2154.7830702498	945	5265	0.3	3e-04	2161	0.300000149999962	6.2169297501955
60	11	2185.61771638489	945	5355	0.000455555555555556	0.455555555555556	2196	0.455555783333277	10.3822836151076
61	11	2161.70235467442	945	5445	0	0.155555555555556	2172	0.155555555555556	10.2976453255797
62	11	2208.64018997493	945	5535	5e-04	0.5	2219	0.500000249999938	10.3598100250692
63	11	2225.73924384962	945	5625	5e-04	0.5	2246	0.500000249999938	20.2607561503751
64	11	2258.5965694453	945	5715	0.000444444444444444	0.444444444444444	2279	0.444444666666611	20.4034305547029
65	11	2240.57339994994	945	5805	0	0.4	2261	0.4	20.4266000500606
66	11	2256.58785129595	945	5895	-5e-04	0.5	2277	0.500000249999938	20.4121487040502
67	11	2207.7194787932	945	5985	0	0.0109999999999976	2228	0.0109999999999976	20.2805212068001
68	11	2225.8078253569	945	6075	0	0.0887560664112388	2246	0.0887560664112388	20.1921746430971
69	11	2215.88084138722	945	6165	0.0887560664112388	0	2236	0.0887560664112388	20.1191586127784
70	11	2254.61665872757	945	6255	0.322111111111109	0.000322111111111109	2275	0.322111272166624	20.3833412724343
71	11	2272.58895286038	945	6345	0.422222222222222	-0.000422222222222222	2313	0.42222243333328	40.411047139622
72	11	2260.59075453298	945	6435	0.0888888888888889	0	2321	0.0888888888888889	60.4092454670217
73	11	2263.71125943729	945	6525	0.477777777777778	-0.000477777777777778	2364	0.477778016666607	100.288740562707
74	11	2287.53386640029	945	6615	0.266666666666667	0.000111111111113536	2388	0.266666689814814	100.466133599708
75	11	2299.53847423779	945	6705	0.000388777777777775	0.388777777777775	2400	0.388777972166615	100.461525762211
76	11	2306.55403720137	945	6795	3e-04	0.3	2407	0.300000149999962	100.445962798627
77	11	2269.90077132432	945	6885	-3e-04	0.3	2420	0.300000149999962	150.099228675679
78	11	2255.77314681315	945	6975	0	0.377555555555551	2406	0.377555555555551	150.226853186853
79	11	2255.73998127377	945	7065	0.000111111111113536	0	2406	0.000111111111113536	150.260018726235
80	11	2274.57726970271	945	7155	0.210999999999998	-0.000210999999999998	2425	0.211000105499972	150.422730297292
81	11	2257.5658573772	945	7245	-0.144444444444444	0.000144444444444444	2408	0.144444516666648	150.434142622798
82	11	2244.67315495378	945	7335	-0.5	5e-04	2395	0.500000249999938	150.326845046221
83	11	2222.79208121563	945	7425	-0.5	0	2323	0.5	100.207918784373
84	11	2182.85378375645	945	7515	-0.000111111111113536	0	2263	0.000111111111113536	80.1462162435496
85	11	2202.80257833584	945	7605	-0.5	-5e-04	2263	0.500000249999938	60.1974216641574
86	11	2158.94663648813	945	7695	-0.355555555555556	-0.000355555555555556	2199	0.355555733333289	40.0533635118691
87	11	2156.58718419428	945	7785	-0.5	-5e-04	2167	0.500000249999938	10.4128158057224
88	11	2108.30628758753	945	7875	-0.5	-5e-04	2109	0.500000249999938	0.69371241247427
89	11	2053.00010353012	945	7965	-0.288888888888889	0	2053	0.288888888888889	-0.000103530119758943
90	11	2027.00016179353	945	8055	-0.488888888888889	-0.000488888888888889	2027	0.488889133333272	-0.000161793533152377
91	11	1983.0002904293	945	8145	-0.488888888888889	0	1983	0.488888888888889	-0.000290429301912809
1	12	1412.00017779029	1035	45	0.111111111111111	0	1412	0.111111111111111	-0.0001777902939466
2	12	1402.00010282218	1035	135	0	0.144444444444444	1402	0.144444444444444	-0.000102822182270756
3	12	1425.00006709605	1035	225	0.255555555555556	0	1425	0.255555555555556	-6.70960521347297e-05
4	12	1476.80075564289	1035	315	0.5	-5e-04	1497	0.500000249999938	20.1992443571135
5	12	1485.57760815271	1035	405	0.1	0	1506	0.1	20.4223918472853
6	12	1540.78471592677	1035	495	0.5	-5e-04	1601	0.500000249999938	60.2152840732315
7	12	1578.9739725025	1035	585	0.5	-5e-04	1679	0.500000249999938	100.026027497502
8	12	1618.55713219397	1035	675	0.000477777777777778	-0.477777777777778	1719	0.477778016666607	100.442867806029
9	12	1596.87249981061	1035	765	0.311111111111111	-0.000311111111111111	1747	0.311111266666628	150.127500189385
10	12	1626.65784659736	1035	855	0.000422222222222222	-0.422222222222222	1777	0.42222243333328	150.342153402638
11	12	1687.54686982785	1035	945	0.5	-5e-04	1838	0.500000249999938	150.453130172153
12	12	1706.52582896145	1035	1035	5e-04	-0.5	1857	0.500000249999938	150.474171038546
13	12	1724.60332094346	1035	1125	5e-04	0.5	1875	0.500000249999938	150.396679056544
14	12	1731.62485700502	1035	1215	-0.000333333333333333	0.333333333333333	1882	0.333333499999958	150.375142994979
15	12	1722.65399787856	1035	1305	0	0.388888888888889	1873	0.388888888888889	150.346002121441
16	12	1764.62407735646	1035	1395	0.466666666666667	0.000466666666666667	1915	0.466666899999942	150.375922643535
17	12	1780.54252528902	1035	1485	0.000488888888888889	0.488888888888889	1931	0.488889133333272	150.45747471098
18	12	1783.95837684735	1035	1575	-5e-04	-0.5	1934	0.500000249999938	150.041623152647
19	12	1812.53317339658	1035	1665	0	0.311111111111111	1913	0.311111111111111	100.466826603423
20	12	1846.56666257468	1035	1755	5e-04	0.5	1947	0.500000249999938	100.433337425316
21	12	1849.56374979899	1035	1845	0.000411111111111111	0.411111111111111	1950	0.411111316666615	100.436250201009
22	12	1849.77492394823	1035	1935	-0.000233333333333333	0.233333333333333	1950	0.23333344999997	100.22507605177
23	12	1853.61720367343	1035	2025	0	0.222222222222222	1934	0.222222222222222	80.3827963265694
24	12	1862.66099951544	1035	2115	0.1	0	1943	0.1	80.3390004845555
25	12	1909.6242704813	1035	2205	5e-04	0.5	1990	0.500000249999938	80.3757295187042
26	12	1896.71632363219	1035	2295	0	0.00011111111111101	1977	0.00011111111111101	80.283676367811
27	12	1911.67631646747	1035	2385	0.000255555555555556	0.255555555555556	1992	0.255555683333302	80.3236835325342
28	12	1940.65894783891	1035	2475	0.000422222222222222	0.422222222222222	2021	0.42222243333328	80.3410521610922
29	12	1940.86723590504	1035	2565	-0.000244444444444444	0.244444444444444	2021	0.244444566666636	80.1327640949612
30	12	1952.63806179378	1035	2655	0	0.0666666666666667	2013	0.0666666666666667	60.3619382062225
31	12	1981.61964162374	1035	2745	0.322222222222222	0	2042	0.322222222222222	60.3803583762551
32	12	2010.57803137399	1035	2835	0.5	5e-04	2091	0.500000249999938	80.4219686260062
33	12	2033.57382746855	1035	2925	0.477777777777778	0.000477777777777778	2134	0.477778016666607	100.426172531449
34	12	2015.66300252732	1035	3015	0.000377777777777778	0.377777777777778	2166	0.37777796666662	150.336997472676
35	12	2015.88613676353	1035	3105	0	-0.5	2166	0.5	150.113863236468
36	12	2087.57871799038	1035	3195	-5e-04	-0.5	2188	0.500000249999938	100.421282009615
37	12	2050.89847301991	1035	3285	-5e-04	-0.5	2151	0.500000249999938	100.101526980093
38	12	2038.59014652326	1035	3375	-5e-04	-0.5	2119	0.500000249999938	80.4098534767436
39	12	1996.76690093004	1035	3465	-0.411111111111111	0	2077	0.411111111111111	80.2330990699561
40	12	1979.98384314884	1035	3555	-0.444333333333333	-0.000444333333333333	2040	0.444333555499944	60.0161568511562
41	12	1959.77181112688	1035	3645	0	-0.00011111111111101	2000	0.00011111111111101	40.2281888731218
42	12	2020.96765782631	1035	3735	5e-04	-0.5	2061	0.500000249999938	40.0323421736875
43	12	2010.7234574557	1035	3825	0	-0.188888888888889	2031	0.188888888888889	20.276542544304
44	12	2030.65998684799	1035	3915	5e-04	-0.5	2041	0.500000249999938	10.3400131520139
45	12	2053.61964978681	1035	4005	4e-04	-0.4	2060	0.40000019999995	6.38035021319229
46	12	2054.8950940971	1035	4095	-0.000288888888888889	-0.288888888888889	2055	0.288889033333297	0.104905902902829
47	12	2032.00056718651	1035	4185	0	-0.0887560664112388	2032	0.0887560664112388	-0.00056718651421761
48	12	2040.00053250854	1035	4275	0.0887560664112388	0	2040	0.0887560664112388	-0.000532508542619325
49	12	2060.00049496592	1035	4365	0.0887560664112388	0	2060	0.0887560664112388	-0.000494965921006951
50	12	2071.0004341464	1035	4455	0.0887560664112388	0	2071	0.0887560664112388	-0.000434146396855795
51	12	2067.00042662755	1035	4545	0.0887560664112388	0	2067	0.0887560664112388	-0.000426627547312819
52	12	2073.00039669804	1035	4635	0.0887560664112388	0	2073	0.0887560664112388	-0.000396698039367038
53	12	2086.00031030899	1035	4725	0.0887560664112388	0	2086	0.0887560664112388	-0.0003103089875367
54	12	2109.00025826508	1035	4815	0.0887560664112388	0	2109	0.0887560664112388	-0.000258265083175502
55	12	2103.68345680124	1035	4905	0.000111111111113536	0	2106	0.000111111111113536	2.31654319875724
56	12	2121.66818278334	1035	4995	0.255444444444442	0.000255444444444442	2132	0.255444572166632	10.3318172166587
57	12	2131.62766997681	1035	5085	0.222222222222222	0.000222222222222222	2152	0.222222333333305	20.37233002319
58	12	2155.58226058854	1035	5175	0.000466666666666667	0.466666666666667	2176	0.466666899999942	20.4177394114577
59	12	2179.97210472636	1035	5265	5e-04	0.5	2220	0.500000249999938	40.0278952736444
60	12	2205.64193639591	1035	5355	5e-04	0.5	2246	0.500000249999938	40.3580636040942
61	12	2203.70540365079	1035	5445	0	0.5	2244	0.5	40.2945963492066
62	12	2203.72718903131	1035	5535	0	0.277777777777778	2244	0.277777777777778	40.272810968685
63	12	2237.61536058382	1035	5625	0.377777777777778	0.000377777777777778	2278	0.37777796666662	40.3846394161815
64	12	2218.90988538732	1035	5715	0.0111111111111111	0	2279	0.0111111111111111	60.0901146126826
65	12	2237.90184397301	1035	5805	-0.000411111111111111	0.411111111111111	2298	0.411111316666615	60.0981560269934
66	12	2235.59440683417	1035	5895	0	0.000111111111113536	2276	0.000111111111113536	40.4055931658295
67	12	2258.76536702239	1035	5985	-5e-04	0.5	2299	0.500000249999938	40.2346329776128
68	12	2231.63262536246	1035	6075	0	0.0666666666666667	2252	0.0666666666666667	20.3673746375412
69	12	2231.69043980603	1035	6165	0	0.0887560664112388	2252	0.0887560664112388	20.3095601939685
70	12	2236.64533111775	1035	6255	0.0887560664112388	0	2257	0.0887560664112388	20.3546688822453
71	12	2246.68557962213	1035	6345	0.333333333333333	-0.000333333333333333	2287	0.333333499999958	40.3144203778666
72	12	2287.64526641607	1035	6435	0.5	-5e-04	2348	0.500000249999938	60.3547335839339
73	12	2276.59281287174	1035	6525	5e-04	-0.5	2357	0.500000249999938	80.4071871282622
74	12	2285.83610764858	1035	6615	0.000466666666666667	-0.466666666666667	2386	0.466666899999942	100.163892351424
75	12	2285.60376799315	1035	6705	0	-0.477666666666664	2386	0.477666666666664	100.396232006855
76	12	2302.56893754154	1035	6795	0.000322222222222222	-0.322222222222222	2403	0.322222383333293	100.43106245846
77	12	2252.86414180509	1035	6885	0	-0.0222222222222222	2403	0.0222222222222222	150.135858194907
78	12	2262.59130876214	1035	6975	0.111111111111111	0.000111111111111111	2413	0.111111166666653	150.408691237857
79	12	2265.61393254433	1035	7065	0.000110999999999998	0.110999999999998	2416	0.111000055499984	150.386067455673
80	12	2273.6266498575	1035	7155	-0.155555555555556	-0.000155555555555556	2424	0.155555633333314	150.373350142503
81	12	2259.62895359495	1035	7245	-0.0888888888888889	8.88888888888889e-05	2410	0.0888889333333222	150.371046405048
82	12	2251.94067726209	1035	7335	-0.5	-5e-04	2402	0.500000249999938	150.059322737909
83	12	2222.80303892937	1035	7425	-0.5	-5e-04	2323	0.500000249999938	100.19696107063
84	12	2213.57044351233	1035	7515	-0.5	-5e-04	2274	0.500000249999938	60.4295564876729
85	12	2182.58224795926	1035	7605	-0.5	-5e-04	2223	0.500000249999938	40.4177520407356
86	12	2152.58860715133	1035	7695	-0.5	0	2173	0.5	20.4113928486718
87	12	2110.99363774188	1035	7785	-0.5	0	2119	0.5	8.00636225811832
88	12	2069.00008155091	1035	7875	-0.0888888888888889	0	2069	0.0888888888888889	-8.15509110907442e-05
89	12	2061.00010626942	1035	7965	-0.388888888888889	-0.000388888888888889	2061	0.388889083333285	-0.000106269420939498
90	12	2026.00022770846	1035	8055	-0.255555555555556	0	2026	0.255555555555556	-0.000227708460442955
91	12	2003.00035364084	1035	8145	-0.255555555555556	0	2003	0.255555555555556	-0.000353640843968606
1	13	1412.00028824631	1125	45	0.0222222222222222	0	1412	0.0222222222222222	-0.00028824631272073
2	13	1410.00014173258	1125	135	0	-0.366555555555556	1410	0.366555555555556	-0.000141732584779675
3	13	1449.00004708405	1125	225	0.433333333333333	-0.000433333333333333	1449	0.433333549999945	-4.70840536763717e-05
4	13	1449.62019400205	1125	315	0.122222222222222	-0.000122222222222222	1460	0.122222283333318	10.3798059979545
5	13	1465.99954848753	1125	405	0.5	-5e-04	1506	0.500000249999938	40.0004515124733
6	13	1471.76438231633	1125	495	0.288888888888889	0	1532	0.288888888888889	60.235617683672
7	13	1552.62141348806	1125	585	0.5	-5e-04	1633	0.500000249999938	80.378586511943
8	13	1575.7547633316	1125	675	5e-04	-0.5	1676	0.500000249999938	100.245236668402
9	13	1643.566608478	1125	765	0.5	-5e-04	1744	0.500000249999938	100.433391522003
10	13	1638.54372334857	1125	855	0	-0.5	1739	0.5	100.456276651432
11	13	1627.87575106668	1125	945	5e-04	-0.5	1778	0.500000249999938	150.124248933324
12	13	1677.58380456435	1125	1035	0	-0.5	1778	0.5	100.416195435653
13	13	1704.73395369248	1125	1125	5e-04	-0.5	1855	0.500000249999938	150.266046307515
